alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split it fairly, I'll take a slightly larger share",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think a 55/45 split is more fair, given that we both get to benefit from the money being split.",Bob,2,
,,,Alice,2,reject
70.0,30.0,"I'm willing to compromise, but I think I deserve a bit more, considering my initial offer was already fair",Alice,3,
,,,Bob,3,reject
40.0,60.0,"I'm willing to give you 40, but I need a larger share to make this worth it for me. Let's split it 60/40 this time.",Bob,4,
,,,Alice,4,reject
80.0,20.0,"I'm getting desperate, but I still think I deserve a decent share. This is my final compromise",Alice,5,
,,,Bob,5,reject
30.0,70.0,"I think we need to reach a compromise soon. I'm willing to give you 30, but I need at least 70 to make it worthwhile for me. Let's split it 70/30 this time.",Bob,6,
,,,Alice,6,reject
90.0,10.0,"I'm running out of patience, but I'll give you a tiny bit. This is my last chance to get a decent share",Alice,7,
,,,Bob,7,reject
20.0,80.0,"We're getting close to the end, and I'm not willing to take much less than this.  Let's split it 80/20, or we both lose everything.",Bob,8,
,,,Alice,8,accept
