product_price,player,round,decision
1000000.0,Alice,1,
,Bob,1,RejectOffer
500000.0,Bob,2,
,Alice,2,RejectOffer
750000.0,Alice,3,
,Bob,3,RejectOffer
600000.0,Bob,4,
,Alice,4,RejectOffer
700000.0,Alice,5,
,Bob,5,RejectOffer
650000.0,Bob,6,
,Alice,6,RejectOffer
675000.0,Alice,7,
,Bob,7,RejectOffer
660000.0,Bob,8,
,Alice,8,RejectOffer
670000.0,Alice,9,
,Bob,9,RejectOffer
665000.0,Bob,10,
,Alice,10,RejectOffer
672500.0,Alice,11,
,Bob,11,RejectOffer
667500.0,Bob,12,
,Alice,12,RejectOffer
670000.0,Alice,13,
,Bob,13,RejectOffer
668750.0,Bob,14,
,Alice,14,RejectOffer
671250.0,Alice,15,
,Bob,15,RejectOffer
669375.0,Bob,16,
,Alice,16,RejectOffer
670000.0,Alice,17,
,Bob,17,RejectOffer
669000.0,Bob,18,
,Alice,18,RejectOffer
670000.0,Alice,19,
,Bob,19,RejectOffer
669500.0,Bob,20,
,Alice,20,RejectOffer
670000.0,Alice,21,
,Bob,21,RejectOffer
669250.0,Bob,22,
,Alice,22,RejectOffer
670000.0,Alice,23,
,Bob,23,RejectOffer
669300.0,Bob,24,
,Alice,24,RejectOffer
670000.0,Alice,25,
,Bob,25,RejectOffer
669200.0,Bob,26,
,Alice,26,SellToJhon
