message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll love. I'm willing to sell it to you for $200. What do you think?",200.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $120. Is that something you'd be willing to consider?",120.0,Bob,2,,
,,Alice,2,RejectOffer,180.0
"I understand you're looking for a good deal, Bob, but I was thinking more along the lines of $180. I'm willing to meet you halfway, but I need to make a profit on this sale. What do you think?",180.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still interested in the product, but I really need to stay within my budget. How about $140? I'm willing to meet you halfway from your last offer.",140.0,Bob,4,,
,,Alice,4,RejectOffer,160.0
"I appreciate your persistence, Bob. I can see you're really interested in the product. I'm willing to make one more concession. How about $160? I think we can meet in the middle from here.",160.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to make concessions, Alice. I'm still a bit far from my budget, but I'm willing to meet you halfway from your last offer. How about $120? I think that's a fair price for both of us.",120.0,Bob,6,,
,,Alice,6,RejectOffer,170.0
"Bob, I think we've been going back and forth long enough. I'm willing to make one more serious offer. I'll meet you halfway from your last offer, so how about $155? I think that's a fair price for the product, and it's as low as I'm willing to go.",155.0,Alice,7,,
,,Bob,7,RejectOffer,
"Alice, I appreciate your persistence, but I'm still not comfortable with the price. I'm willing to meet you halfway from my last offer, but I need to stay within my budget. How about $110? I think that's a fair price for both of us.",110.0,Bob,8,,
,,Alice,8,RejectOffer,165.0
"Bob, I'm starting to think we're getting a bit too far apart. I'm willing to make one final concession. I'll meet you halfway from my last offer, so how about $162.50? I think that's as low as I'm willing to go, and it's still a good deal for you.",162.5,Alice,9,,
,,Bob,9,RejectOffer,
"Alice, I appreciate your efforts, but I'm afraid I've reached my limit. I'm willing to walk away if we can't meet on a price. I'll make one last offer: $80. If you're willing to sell it to me for that price, I'll take it. Otherwise, I'll have to look elsewhere.",80.0,Bob,10,,
,,Alice,10,RejectOffer,
