message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm selling this great product and I think you'll be very happy with it. My asking price is $175. Let me know what you think!",175.0,Alice,1,,
,,Bob,1,RejectOffer,120.0
"I'm interested in the product, but $175 is a bit out of my budget. I'd be willing to pay $120, as I mentioned earlier. Can you meet me in the middle?",120.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I appreciate your interest in the product. I'm willing to come down a bit from my original price. How about $160? It's still a great deal for a product of this quality.",160.0,Alice,3,,
,,Bob,3,RejectOffer,140.0
"I'm still interested in the product, but I think $160 is a bit too high. I'd be willing to pay $140, as I mentioned earlier. Can you meet me at this price?",140.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I understand you're looking for a good deal, but $140 is simply too low. I'm willing to go down to $150, which is still a fair price for this fantastic product. Let's close the deal at this price, and you won't be disappointed.",150.0,Alice,5,,
,,Bob,5,RejectOffer,145.0
"I'm getting close to making a decision, but I still think $150 is a bit steep. I'd be willing to pay $145, as I mentioned earlier. Can you meet me at this price?",145.0,Bob,6,,
,,Alice,6,SellToJhon,
