message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this incredible product! It's a one-of-a-kind opportunity to own something truly unique. I'm willing to sell it to you for $1500000.",1500000.0,Alice,1,,
,,Bob,1,RejectOffer,1200000.0
"I understand your concerns, but I'm still a bit above my budget. Can you meet me at $1300000?",1300000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Thank you for your offer, Bob. I understand that you're looking for a better deal. I'm willing to meet you halfway and offer the product for $1400000. This is a fair price considering the product's value and uniqueness.",1400000.0,Alice,3,,
,,Bob,3,RejectOffer,1250000.0
I'm still a bit above my budget. Can you meet me at $1250000?,1250000.0,Bob,4,,
,,Alice,4,RejectOffer,
"I understand that you're trying to get a good deal, Bob. However, I'm not willing to go as low as $1250000. I'm willing to offer the product for $1350000, which is a compromise between our previous offers. This is a fair price considering the product's value and uniqueness.",1350000.0,Alice,5,,
,,Bob,5,RejectOffer,1200000.0
I'm still not convinced that $1300000 is the best price. Can you meet me at $1200000?,1200000.0,Bob,6,,
,,Alice,6,SellToJhon,
