alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"A fair starting point, let's see if Bob agrees!",Alice,1,
,,,Bob,1,reject
70.0,30.0,"A slight adjustment, but still a good starting point!",Bob,2,
,,,Alice,2,reject
80.0,20.0,"A slight increase for me, but still a fair split considering the inflation!",Alice,3,
,,,Bob,3,reject
75.0,25.0,"I'll give you a bit more, but I'm not giving up yet!",Bob,4,
,,,Alice,4,reject
90.0,10.0,"I'm getting close to my target, but I'll give Bob a small chance to reconsider!",Alice,5,
,,,Bob,5,reject
95.0,5.0,"I'm not giving up yet, I'll give you almost all of it!",Bob,6,
,,,Alice,6,accept
