product_price,player,round,decision
10000.0,Alice,1,
,Bob,1,RejectOffer
6500.0,Bob,2,
,Alice,2,RejectOffer
7500.0,Alice,3,
,Bob,3,RejectOffer
7000.0,Bob,4,
,Alice,4,RejectOffer
7200.0,Alice,5,
,Bob,5,RejectOffer
6800.0,Bob,6,
,Alice,6,RejectOffer
7100.0,Alice,7,
,Bob,7,RejectOffer
6600.0,Bob,8,
,Alice,8,RejectOffer
7000.0,Alice,9,
,Bob,9,RejectOffer
6500.0,Bob,10,
,Alice,10,RejectOffer
6900.0,Alice,11,
,Bob,11,RejectOffer
6800.0,Bob,12,
,Alice,12,RejectOffer
6950.0,Alice,13,
,Bob,13,RejectOffer
6800.0,Bob,14,
,Alice,14,RejectOffer
6925.0,Alice,15,
,Bob,15,RejectOffer
6800.0,Bob,16,
,Alice,16,RejectOffer
6875.0,Alice,17,
,Bob,17,RejectOffer
6800.0,Bob,18,
,Alice,18,RejectOffer
6850.0,Alice,19,
,Bob,19,RejectOffer
6800.0,Bob,20,
,Alice,20,RejectOffer
6825.0,Alice,21,
,Bob,21,RejectOffer
6800.0,Bob,22,
,Alice,22,RejectOffer
6812.5,Alice,23,
,Bob,23,RejectOffer
6800.0,Bob,24,
,Alice,24,RejectOffer
6806.25,Alice,25,
,Bob,25,RejectOffer
6800.0,Bob,26,
,Alice,26,RejectOffer
6803.13,Alice,27,
,Bob,27,RejectOffer
6800.0,Bob,28,
,Alice,28,RejectOffer
6801.56,Alice,29,
,Bob,29,RejectOffer
6800.0,Bob,30,
,Alice,30,SellToJhon
