message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product! I think you'll really love it. Would you like to buy it from me for $150?,150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! That's a bit high for my budget though.  Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"I understand that $80 is a bit low for me, but I'm willing to compromise. How about $125?",125.0,Alice,3,,
,,Bob,3,RejectOffer,
I appreciate you coming down a bit.  How about we meet in the middle at $100?,100.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I'm getting close to my minimum price, but I'm still not quite there. How about we meet at $115?",115.0,Alice,5,,
,,Bob,5,BuyFromJhon,
