message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you the opportunity to purchase this incredible product. I believe it's a game-changer, and I'm confident you'll love it. I'm willing to start with a price of $1,800,000. What do you think?",1800000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer. I'm definitely interested in the product, but the price is a little high for me. Would you consider $1,200,000?",1200000.0,Bob,2,,
,,Alice,2,RejectOffer,1400000.0
"Hi Bob, thanks for your counteroffer. I appreciate your interest in the product, but I'm still a bit above $1,200,000. I'm willing to meet you halfway, so I'm counteroffering at $1,400,000. Let me know if that works for you.",1400000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, thanks for the counteroffer.  $1,400,000 is closer, but I'm aiming for a price closer to $1,300,000. Would you be willing to come down a bit more?",1300000.0,Bob,4,,
,,Alice,4,RejectOffer,1350000.0
"Hi Bob, I'm glad we're getting closer to a deal. I can see you're really interested in the product, and I'm willing to meet you at $1,300,000. However, I'm not quite ready to go that low. Let's try to find a sweet spot. I'm willing to counteroffer at $1,350,000. This is my final offer for now, but I'm open to negotiations.",1350000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Hi Alice, thanks for understanding.  $1,350,000 is a tempting offer. How about we settle at $1,325,000? I think that's a fair compromise.",1325000.0,Bob,6,,
,,Alice,6,RejectOffer,1325000.0
"Hi Bob, I like your persistence! I'm willing to meet you at $1,325,000, but I'm not quite ready to give up yet. I'll make a small adjustment and counteroffer at $1,325,500. This is a very close price, and I'm hoping we can finalize the deal.",1325500.0,Alice,7,,
,,Bob,7,AcceptOffer,
