alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's be reasonable, Bob. This offer leaves us both with a good amount.",Alice,1,
,,,Bob,1,reject
600000.0,400000.0,"I understand you wanting a larger share Alice, but I need a bit more for my contributions. How about this?",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"This offer is a compromise, Bob. Time is running out and inflation is hurting us both.",Alice,3,
,,,Bob,3,reject
580000.0,420000.0,"Alice, we're getting close. I'm willing to compromise, but this needs to be a bit more equitable. Let's close this deal!",Bob,4,
,,,Alice,4,reject
620000.0,380000.0,"Bob, this is getting ridiculous.  Take this offer before inflation eats up all the profit!",Alice,5,
,,,Bob,5,reject
550000.0,450000.0,"Alice, I'm trying to be reasonable, but this back and forth is not productive.  We both lose if we wait any longer.  This is my final offer.",Bob,6,
,,,Alice,6,accept
