message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm offering this product for $115. I think it's a great deal for you considering its value.",115.0,Alice,1,,
,,Bob,1,RejectOffer,90.0
"I appreciate your initial offer, but I was thinking more along the lines of $90. I'm willing to make a deal, but I need to stay within my budget.",90.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I understand your budget constraints, but $90 is too low for me.  How about we meet in the middle at $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,95.0
"I appreciate your flexibility, Alice, but $105 is still a bit out of my budget. I'm willing to meet you halfway from my previous offer, so how about $92.50?",92.5,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I'm trying to be fair here.  $97.50 is my final offer.",97.5,Alice,5,,
,,Bob,5,RejectOffer,95.0
"I appreciate your persistence, Alice, but I'm still a bit short on budget. I'd be willing to meet you at $95, but that's as high as I can go.",95.0,Bob,6,,
,,Alice,6,AcceptOffer,
