message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this great product! I think you'll really love it.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I appreciate it. I'm willing to pay $95 for the product, considering its value to me. What do you think?",95.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"I appreciate your willingness to pay $95, Bob. However, I was thinking more along the lines of $105. I'm willing to meet you halfway, but I think this product is worth a bit more than that.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I understand you value the product at $105. I'm still only comfortable at $98. This is my final offer, as it's within my budget and fairly reflects the value to me. What do you say?",98.0,Bob,4,,
,,Alice,4,RejectOffer,
"I appreciate your final offer, Bob, but I'm not willing to go as low as $98. I'm willing to meet you halfway between $105 and $98, which is $101.5. I think that's a fair price for this great product.",101.5,Alice,5,,
,,Bob,5,AcceptOffer,
