message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to show you this incredible product! It's a one-of-a-kind opportunity to own a unique item that's truly valuable. I'm willing to offer it to you for $900000. I believe this is a fair price considering its worth to me, and I'm confident you'll find it a worthwhile investment.",900000.0,Alice,1,,
,,Bob,1,RejectOffer,700000.0
"I appreciate your enthusiasm for the product, Alice, but I was thinking more along the lines of $700000. I believe that's a fair price considering the market value of similar products. I'm willing to make a serious offer, but I need to stay within my budget.",700000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Thank you for your offer, Bob. I appreciate your willingness to make a serious bid. However, I was thinking more along the lines of $850000. I understand that's still a bit above your initial offer, but I believe it's a fair price considering the product's unique features and the value it brings. I'm open to further negotiation, but I'm not willing to go below $800000. What do you think?",850000.0,Alice,3,,
,,Bob,3,RejectOffer,750000.0
"Alice, I appreciate your flexibility, but I'm still a bit above my budget with your latest offer. I'm willing to meet you halfway, so I'm making a counteroffer of $775000. I think that's a fair price considering the product's value and my budget constraints.",750000.0,Bob,4,,
,,Alice,4,RejectOffer,
"Thank you for your counteroffer, Bob. I appreciate your willingness to meet me halfway. However, I'm still not willing to go below $800000. I'm willing to make a small concession, so I'm counteroffering $795000. I believe this is a fair price considering the product's value and the effort I've put into it. What do you think?",795000.0,Alice,5,,
,,Bob,5,RejectOffer,780000.0
"Alice, I appreciate your continued willingness to negotiate. I'm getting close to my budget, but I still need to make a bit more of a concession. I'm willing to meet you at $785000. I think that's a fair price considering the product's value and the effort you've put into it. Can you meet me there?",785000.0,Bob,6,,
,,Alice,6,RejectOffer,
"Thank you for your latest offer, Bob. I appreciate your continued willingness to negotiate. However, I'm still not willing to go below $800000. I'm willing to make a small concession, so I'm counteroffering $790000. I believe this is a fair price considering the product's value and the effort I've put into it. What do you think?",790000.0,Alice,7,,
,,Bob,7,RejectOffer,787500.0
"Alice, I appreciate your continued willingness to negotiate. I'm getting close to my maximum budget, and I'm willing to meet you at $787500. I think that's a fair price considering the product's value and the effort you've put into it. I'm not sure I can go any higher than this, so I'm hoping we can meet at this price.",787500.0,Bob,8,,
,,Alice,8,RejectOffer,
"Thank you for your latest offer, Bob. I appreciate your continued willingness to negotiate. However, I'm still not willing to go below $800000. I'm willing to make a small concession, so I'm counteroffering $792500. I believe this is a fair price considering the product's value and the effort I've put into it. What do you think?",792500.0,Alice,9,,
,,Bob,9,BuyFromJhon,
