message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $175. I think it's a fair price considering its value. What do you think?",175.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, I appreciate your offer, but I believe I can find a better deal elsewhere. I am willing to pay up to $120 for your product.",120.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand you're looking for a good deal, but $120 is simply too low for me.  I'm willing to come down a bit from my initial offer. How about $155? That's still a good price for you and leaves room for both of us to be happy.",155.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for adjusting your offer, Alice. I appreciate your willingness to negotiate. Based on my budget, I would like to propose a price of $140 for your product.",140.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. $140 is getting closer, but I'm still a bit below where I need to be. How about $145? This would allow us to both walk away happy.",145.0,Alice,5,
,,Bob,5,RejectOffer
"I understand your position, Alice. Considering your costs and the value of the product, I would like to propose a final offer of $142 for your product.",142.0,Bob,6,
,,Alice,6,SellToJhon
