message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $17,000.  It's a great deal, and I think it would be a valuable asset to your business.  Let me know what you think!",17000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for your offer. I appreciate the value of your product, but I am only able to pay up to $12,000 for it. I hope this revised offer is acceptable.",12000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but $12,000 is a bit too low for me.  I'm willing to come down to $14,000.  This is a fair price considering the value of the product.  Let's work together to make this happen.",14000.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for adjusting your offer. I understand the value of your product and I am willing to pay $13,000 for it. I believe this is a fair compromise that benefits both of us.",13000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to compromise. While I understand your offer, $13,000 is still a little too low for me. To make this work, I'm willing to drop my price to $14,500. This is a fair price considering the value of the product and the fact that I'm already meeting you halfway.  Let's see if we can reach an agreement.",14500.0,Alice,5,
,,Bob,5,RejectOffer
"Hello Alice, thank you for your latest offer. I appreciate your flexibility and I am willing to pay $14,000 for the product. I believe this price reflects its value while also being within my budget.",14000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I understand your position.  To make this deal happen, I'm willing to go down to $14,250.  This is a really good price considering the value of the product, and it shows my commitment to working with you.  I hope you'll reconsider and accept this offer.",14250.0,Alice,7,
,,Bob,7,RejectOffer
"Hello Alice, I appreciate your effort to reach a compromise. I am willing to pay $14,000 for the product. I believe this price is fair and within our agreed range.",14000.0,Bob,8,
,,Alice,8,SellToJhon
