message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to discuss the sale of this valuable product with you. I believe it's a great opportunity for you to acquire a unique asset that will bring significant value to your business. My initial offer is $12,000. What are your thoughts?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer.  I'm interested in the product, but $12,000 is a bit too high for me.  Would you consider $10,500?",10500.0,Bob,2,,
,,Alice,2,RejectOffer,13000.0
"Hi Bob, I understand you're looking to make a deal, but I'm not willing to go as low as $10,500. I'm willing to meet you halfway, so I'm counteroffering at $12,750. This is a fair price considering the value the product will bring to your business. What do you think?",12750.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I appreciate you meeting me halfway.  While I see the value in the product, I'm working with a tight budget. Would you consider $11,000?  I think this is a fair compromise.",11000.0,Bob,4,,
,,Alice,4,RejectOffer,13500.0
"Hi Bob, I appreciate your persistence, but I'm not willing to go as low as $11,000. I'm willing to make one more concession, so I'm counteroffering at $13,000. This is the lowest I'm willing to go, and I believe it's still a great value for the product. What do you think?",13000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Hi Alice, thanks for your counteroffer.  I understand this is your lowest price, but it's still a bit outside my budget. I can offer $11,500.  If that doesn't work, I may need to explore other options.",11500.0,Bob,6,,
,,Alice,6,RejectOffer,14000.0
"Hi Bob, I understand you're trying to get the best deal possible, but I'm not willing to go as high as $11,500. I'm willing to make one final concession, so I'm counteroffering at $13,500. This is the absolute lowest I'm willing to go, and I believe it's still a great value for the product. If you're not interested, I'd be happy to discuss other options with you.",13500.0,Alice,7,,
,,Bob,7,BuyFromJhon,
