message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this unique product, and I believe it's worth a significant investment. Would you like to make an offer on it?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate the offer, but I was thinking more along the lines of $10000. Would you be willing to meet me at this price?",10000.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"I understand you're looking to make a deal, but I'm not willing to go as low as $10000. I'm willing to meet you halfway, though. Would you be open to discussing a price of $11000?",11000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but I was thinking more along the lines of $9500. Would you be willing to consider this price?",9500.0,Bob,4,,
,,Alice,4,RejectOffer,10500.0
"I'm not willing to go as low as $9500, but I'm willing to meet you halfway from my previous offer. How about we discuss a price of $10500?",10500.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your flexibility, but I was thinking more along the lines of $9000. Would you be willing to consider this price?",9000.0,Bob,6,,
,,Alice,6,RejectOffer,10000.0
"I'm not willing to go as low as $9000, but I'm willing to meet you halfway from my previous offer. How about we discuss a price of $10000?",10000.0,Alice,7,,
,,Bob,7,RejectOffer,
"I'm starting to think we're close, but I still think we can meet in the middle. How about $8500?",8500.0,Bob,8,,
,,Alice,8,RejectOffer,9500.0
"I'm not willing to go as low as $8500, but I'm willing to compromise. How about we meet at $9500?",9500.0,Alice,9,,
,,Bob,9,RejectOffer,
"This is my final offer. I'm willing to pay $8000 for the product. If you're not willing to meet me at this price, I'll have to consider other options.",8000.0,Bob,10,,
,,Alice,10,SellToJhon,
