round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I'm not going to buy it since you don't recommend it.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"I'm not going to buy it since you don't recommend it, and I don't want to waste my time on a low-quality product."
high-quality,400.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I'll take the chance and buy it since you're recommending it, hoping it's a high-quality product."
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"I'm not going to buy it since you don't recommend it, and I just got a high-quality product in the previous round."
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,"I'm not going to buy it since you don't recommend it, and I'm still trying to maximize my chances of getting a high-quality product."
high-quality,400.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"I'll take the chance and buy it since you're recommending it, hoping it's a high-quality product."
high-quality,400.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"I'll buy it since you're recommending it, and I just had a good experience with the previous high-quality product."
high-quality,400.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"I'll buy it since you're recommending it, and I've had two high-quality products in a row, so I'm feeling optimistic."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,"I'm not going to buy it since you don't recommend it, and I've had a streak of high-quality products, so I'm not taking a risk."
high-quality,400.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"I'll take the chance and buy it since you're recommending it, hoping it's a high-quality product."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"I'm not going to buy it since you don't recommend it, and I just got a high-quality product in the previous round."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"I'm not going to buy it since you don't recommend it, and I'm trying to avoid wasting my money on low-quality products."
high-quality,400.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"I'll take the chance and buy it since you're recommending it, hoping it's a high-quality product."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,"I'm not going to buy it since you don't recommend it, and I just got a high-quality product in the previous round."
high-quality,400.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,"I'll take the chance and buy it since you're recommending it, hoping it's a high-quality product."
high-quality,400.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"I'll buy it since you're recommending it, and I've had a good experience with the previous high-quality products."
high-quality,400.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,"I'll buy it since you're recommending it, and I'm on a roll with high-quality products."
high-quality,400.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"I'll buy it since you're recommending it, and I'm confident that the streak will continue."
high-quality,400.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,"I'll buy it since you're recommending it, and I'm feeling very optimistic about getting another high-quality product."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"I'm not going to buy it since you don't recommend it, and I've had a great run of high-quality products. I'll take a chance and pass on this one."
