alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50 to start, and we can negotiate from here!",Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"You're too generous, I'll take a larger share this time!",Bob,2,
,,,Alice,2,reject
450000.0,550000.0,"I'm willing to compromise, but I think I deserve a bit more than 300000. This is a fair split, considering the initial 50/50 proposal.",Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"You're getting closer to my target, but I still think I deserve more!",Bob,4,
,,,Alice,4,reject
420000.0,580000.0,"I'm not willing to give you a larger share than this. I think this is a fair compromise, considering the inflation and our previous discussions.",Alice,5,
,,,Bob,5,reject
280000.0,720000.0,"I'm getting impatient, I think I deserve the majority of the money now!",Bob,6,
,,,Alice,6,reject
480000.0,520000.0,"I'm not willing to give you the majority of the money, Bob. I think this is the last chance for a fair split.",Alice,7,
,,,Bob,7,accept
