alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split the money fairly, Bob. This offer ensures we both benefit.",Alice,1,
,,,Bob,1,reject
49.0,51.0,I think we can both do better than that. Let's split the money closer to the middle.,Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, my offer is still generous considering the time pressure and inflation working against you. Let's settle this now.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"I'm willing to compromise, but I need a bit more than 45. Let's split it closer to 50/50 this time.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Bob, this is a fair deal.  The clock is ticking, and you're losing more with each round. Let's be reasonable and close this deal.",Alice,5,
,,,Bob,5,reject
47.0,53.0,"I'm trying to be reasonable here, Alice.  Let's meet in the middle this time.  We're both losing money with each round, and I don't want us to end up with nothing!",Bob,6,
,,,Alice,6,reject
50.0,50.0,"Bob, it's time to end this.  A 50/50 split is the fairest and most logical option. Let's agree and walk away with something.",Alice,7,
,,,Bob,7,accept
