message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you a fantastic product that I believe will be highly valuable to you. Given its unique features and potential, I'm initially proposing a price of $2,250,000. I'm open to discussing this further, so please don't hesitate to share your thoughts.",2250000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I appreciate the value you see in the product, but given my budget constraints, I am unable to meet the proposed price. I would like to make a counteroffer of $1,500,000 for the product. I hope this aligns better with your expectations.",1500000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate you taking the time to consider my initial offer and for countering. While I understand your position,  $1,500,000 is significantly below its true value and potential for your business. I'm willing to come down to $2,000,000. I believe this is a fair and competitive price, reflecting the significant value this product brings.",2000000.0,Alice,3,
,,Bob,3,RejectOffer
"I've considered your latest offer, Alice. While I understand the value you place on the product, I must stick to my budget. I would like to counter with an offer of $1,750,000. This still represents a significant investment for me, but I believe it's a fair compromise.",1750000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. I've tried to be flexible, but the product's value is undeniable. I'm willing to accept $1,900,000. This is my final offer, as I believe it reflects a fair deal for both of us. ",1900000.0,Alice,5,
,,Bob,5,RejectOffer
"I've reviewed your last proposal, Alice. I appreciate your flexibility. However, I still feel that $1,750,000 is a fair price based on my budget constraints. I would like to stick to this figure, as it represents a reasonable compromise for both parties.",1750000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I understand your constraints, but I've been very clear about the value this product brings. I'm willing to consider a slight adjustment to my previous offer, but it needs to be worth my while. Let's settle this right now -  $1,850,000, and we have a deal.",1850000.0,Alice,7,
,,Bob,7,RejectOffer
"I've thought about your latest offer, Alice. While I appreciate your efforts to reach a compromise, I still believe that $1,750,000 is a fair price considering my financial situation. I would like to stand by this figure, as it strikes a balance between our interests.",1750000.0,Bob,8,
,,Alice,8,AcceptOffer
