product_price,player,round,decision
120.0,Alice,1,
,Bob,1,RejectOffer
100.0,Bob,2,
,Alice,2,RejectOffer
115.0,Alice,3,
,Bob,3,RejectOffer
105.0,Bob,4,
,Alice,4,RejectOffer
110.0,Alice,5,
,Bob,5,RejectOffer
107.0,Bob,6,
,Alice,6,RejectOffer
108.0,Alice,7,
,Bob,7,RejectOffer
106.0,Bob,8,
,Alice,8,RejectOffer
107.0,Alice,9,
,Bob,9,RejectOffer
106.5,Bob,10,
,Alice,10,RejectOffer
107.5,Alice,11,
,Bob,11,RejectOffer
107.0,Bob,12,
,Alice,12,RejectOffer
108.0,Alice,13,
,Bob,13,RejectOffer
107.5,Bob,14,
,Alice,14,RejectOffer
108.5,Alice,15,
,Bob,15,RejectOffer
108.0,Bob,16,
,Alice,16,RejectOffer
109.0,Alice,17,
,Bob,17,RejectOffer
108.5,Bob,18,
,Alice,18,RejectOffer
109.5,Alice,19,
,Bob,19,RejectOffer
109.0,Bob,20,
,Alice,20,RejectOffer
109.75,Alice,21,
,Bob,21,RejectOffer
109.5,Bob,22,
,Alice,22,RejectOffer
109.625,Alice,23,
,Bob,23,RejectOffer
109.55,Bob,24,
,Alice,24,RejectOffer
109.6,Alice,25,
,Bob,25,RejectOffer
109.58,Bob,26,
,Alice,26,RejectOffer
109.59,Alice,27,
,Bob,27,RejectOffer
109.57,Bob,28,
,Alice,28,RejectOffer
109.585,Alice,29,
,Bob,29,RejectOffer
109.575,Bob,30,
,Alice,30,RejectOffer
