message,product_price,player,round,decision
"Hi Bob, I'm selling this product that I think you'd really appreciate.  I'm asking for $120 for it, which is a fair price considering its value.  What do you think?",120.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your time and consideration, Alice. I'm interested in the product, but I was thinking more along the lines of $100. Would you be willing to meet me at that price?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand you're looking for a good deal, and I'm willing to work with you.  However, $100 is a little too low for me. How about we split the difference and go with $110?  I think that's a fair compromise.",110.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to compromise, Alice. I'm still a bit hesitant about the price. How about we meet in the middle at $105?",105.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm open to your offer of $105, but I'd prefer to land at $110.  It's just a small difference, and it would help me reach my goal.  What do you say?",110.0,Alice,5,
,,Bob,5,RejectOffer
"I understand that you're trying to reach your goal, Alice. I'm willing to meet you halfway between $105 and $110, so how about $108?",108.0,Bob,6,
,,Alice,6,AcceptOffer
