alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's split fairly!,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,This offer is more in your favor considering the inflation. Let's close the deal!,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering inflation, this is a good deal!",Alice,3,
,,,Bob,3,reject
4900.0,5100.0,"Time is running out, Alice. This is a fair deal, let's settle before we both lose!",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"I'm willing to compromise, but I need a bit more!",Alice,5,
,,,Bob,5,reject
4800.0,5200.0,"Alice, this is getting ridiculous. Take this deal before inflation eats away even more of your share!",Bob,6,
,,,Alice,6,accept
