alice_gain,bob_gain,message,player,round,decision
990000.0,10000.0,"Take it or leave it, Bob. This is my final offer.",Alice,1,
,,,Bob,1,reject
50000.0,950000.0,I think we can both do better than that.  Let's split it more fairly.,Bob,2,
,,,Alice,2,reject
900000.0,100000.0,"I'm willing to compromise, Bob. Let's split it 90/10 this time.",Alice,3,
,,,Bob,3,reject
200000.0,800000.0,"I'm willing to go up to 800000 for me, and 200000 for you.  Let's end this quickly.",Bob,4,
,,,Alice,4,reject
800000.0,200000.0,"Bob, I'm willing to give you 200000. Let's finally agree on this!",Alice,5,
,,,Bob,5,accept
