alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's split the money 60/40. I believe this is a fair offer considering I'm making the first move.,Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think 60/40 is a bit biased, how about we split it 55/45?",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, I understand you want a larger share. How about we meet in the middle at 55/45, the same split you proposed, but in my favor since I'm taking the risk this round?",Alice,3,
,,,Bob,3,reject
48.0,52.0,"You're taking a risk, but so am I by not accepting earlier. How about 52/48?",Bob,4,
,,,Alice,4,reject
51.0,49.0,"Bob, it seems like we both want a slightly larger share.  I'm willing to compromise at 51/49.  Let's settle this before inflation eats away at our potential gains.",Alice,5,
,,,Bob,5,accept
