alice_gain,bob_gain,player,round,decision
600000.0,400000.0,Alice,1,
,,Bob,1,reject
500000.0,500000.0,Bob,2,
,,Alice,2,reject
570000.0,430000.0,Alice,3,
,,Bob,3,reject
550000.0,450000.0,Bob,4,
,,Alice,4,reject
540300.0,459700.0,Alice,5,
,,Bob,5,reject
525000.0,475000.0,Bob,6,
,,Alice,6,reject
531441.0,468559.0,Alice,7,
,,Bob,7,reject
512500.0,487500.0,Bob,8,
,,Alice,8,reject
535920.0,464080.0,Alice,9,
,,Bob,9,reject
505000.0,495000.0,Bob,10,
,,Alice,10,reject
520000.0,480000.0,Alice,11,
,,Bob,11,reject
500000.0,500000.0,Bob,12,
,,Alice,12,accept
