alice_gain,bob_gain,player,round,decision
7000.0,3000.0,Alice,1,
,,Bob,1,reject
6000.0,4000.0,Bob,2,
,,Alice,2,reject
6300.0,3700.0,Alice,3,
,,Bob,3,reject
5800.0,4200.0,Bob,4,
,,Alice,4,reject
6120.0,3880.0,Alice,5,
,,Bob,5,reject
5640.0,4360.0,Bob,6,
,,Alice,6,reject
6249.6,3750.4,Alice,7,
,,Bob,7,reject
5560.0,4440.0,Bob,8,
,,Alice,8,reject
6299.52,3700.48,Alice,9,
,,Bob,9,reject
5480.0,4520.0,Bob,10,
,,Alice,10,reject
6319.2,3680.8,Alice,11,
,,Bob,11,reject
5400.0,4600.0,Bob,12,
,,Alice,12,accept
