message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. Would you like to make it yours for $110?",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer Alice, but that's a bit steep for me.  Would you consider $90?",90.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"I understand you're looking for a good deal, Bob. I can do $105, but I'm not sure I can go any lower than that. Would you be willing to meet me in the middle?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
I appreciate you working with me Alice. How about we split the difference and do $97.50?,97.5,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I like your thinking, Bob, but I was thinking more along the lines of $110. It's still a great deal for you, and I'm willing to meet you halfway from my original offer. What do you think?",110.0,Alice,5,,
,,Bob,5,BuyFromJhon,
