message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to discuss the product with you! I'm willing to offer it to you for $9500.",9500.0,Alice,1,,
,,Bob,1,RejectOffer,9500.0
"I'm interested in the product, but I was thinking more along the lines of $9000.",9000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Thank you for your offer, Bob. I'm willing to meet you halfway. I'm now offering the product to you for $9250.",9250.0,Alice,3,,
,,Bob,3,RejectOffer,9200.0
"I appreciate your willingness to meet me halfway, but I was thinking more along the lines of $9200. I'm willing to make a deal at that price.",9200.0,Bob,4,,
,,Alice,4,RejectOffer,
"I'm getting close to your target price, Bob. I'm willing to reduce the price further. I'm now offering the product to you for $9150.",9150.0,Alice,5,,
,,Bob,5,RejectOffer,9100.0
"I'm getting close to my target, but I'd like to get a bit closer. I'm willing to pay $9100 for the product.",9100.0,Bob,6,,
,,Alice,6,RejectOffer,
"I'm willing to meet you at the door, Bob. I'm now offering the product to you for $9050.",9050.0,Alice,7,,
,,Bob,7,RejectOffer,9000.0
"I'm really close to my target, and I'm willing to meet you at $9000. That's my final offer.",9000.0,Bob,8,,
,,Alice,8,RejectOffer,
"I'm not willing to go any lower, Bob. I'm now offering the product to you for $9025.",9025.0,Alice,9,,
,,Bob,9,RejectOffer,
"I'm not willing to go any higher than $9000. If you can meet me at this price, I'll make the deal.",9000.0,Bob,10,,
,,Alice,10,AcceptOffer,
