alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's split it 60-40, fair and square!",Alice,1,
,,,Bob,1,reject
350000.0,650000.0,"I think a 65-35 split is more fair, considering the work I'll do to divide the money. What do you say?",Bob,2,
,,,Alice,2,reject
500000.0,500000.0,"Let's call it a draw! 50-50 split, no hard feelings!",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,I'm willing to compromise a bit. How about a 60-40 split in my favor?  Let's get this done.,Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"I'm willing to give you a bit more, but I'm not going to get taken advantage of! 55-45 split, that's my final offer!",Alice,5,
,,,Bob,5,accept
