message,product_price,player,round,decision
"I'm excited to offer you the opportunity to purchase this valuable product. I believe it's a great fit for you, and I'm confident you'll find it worth the investment. I'm willing to start with a price of $1,200,000.",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice. I'm interested in the product, but that price is a little high for me. Could you do  $900,000?",900000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you think the initial price was a bit high, but I'm willing to meet you in the middle. I can do $1,350,000, which is a significant discount from the original price. I believe this is a fair price considering the product's value to you.",1350000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you coming down on the price, Alice, but $1,350,000 is still more than I'm looking to spend.  How about $1,100,000?",1100000.0,Bob,4,
,,Alice,4,RejectOffer
"I'm starting to think we're getting close to a deal, Bob. I can see you're serious about the product, and I appreciate your willingness to negotiate. I'm willing to meet you at $1,250,000, which is a compromise that should work for both of us. Let me know if this is something you'd be interested in.",1250000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate you working with me on this. I'm ready to close this deal soon. How about we settle at $1,175,000? That's a fair offer, and it avoids dragging this out further.",1175000.0,Bob,6,
,,Alice,6,RejectOffer
"I think we're getting close, Bob! I'm willing to meet you at $1,200,000, which is the minimum I'm willing to sell for. I believe this is a fair price considering the product's value to you. Let's finalize the deal at this price.",1200000.0,Alice,7,
,,Bob,7,AcceptOffer
