alice_gain,bob_gain,message,player,round,decision
90.0,10.0,"I'm feeling generous this round, Bob. Let's see if you're willing to accept this deal.",Alice,1,
,,,Bob,1,reject
20.0,80.0,"I'll start with a strong offer, let's see if you'll accept it",Bob,2,
,,,Alice,2,reject
70.0,30.0,"Let's be reasonable, Bob.  I'm still willing to share, but I need a larger portion to make this worth my while.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"I'm trying to be fair, but I need a decent share to make this worth it",Bob,4,
,,,Alice,4,reject
60.0,40.0,"I'm willing to compromise, Bob.  Let's split this fairly before time runs out.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"I'm trying to find a middle ground, let's meet in the middle",Bob,6,
,,,Alice,6,accept
