message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the product with you! I think it's a fantastic opportunity for you to acquire a valuable asset. I'm willing to offer it to you for $1200000. I believe this is a fair price considering its worth to you is $1000000. Let me know if this is something you'd be interested in.",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. I'm interested in the product, but I think it's a bit pricey. I'd like to make a counteroffer of $1100000. I believe this is a fair price considering the product's value to me.",1100000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your counteroffer. I understand that you think the product is a bit pricey, but I believe it's worth more to me than what you're offering. I'm willing to meet you halfway and offer it to you for $1250000. I think this is a fair compromise considering its value to you is $1000000. Let me know if this is something you'd be interested in.",1250000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thank you for your revised offer. I appreciate your willingness to meet me halfway. However, I'm still a bit hesitant to go above $1100000. I'd like to make a new counteroffer of $1080000. I think this is a reasonable compromise considering the product's value to me.",1080000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, thank you for your latest counteroffer. I understand that you're trying to find a compromise, but I'm still not willing to go below $1300000. I'm willing to make a small concession and offer it to you for $1270000. I think this is a fair price considering its value to you is $1000000. Let me know if this is something you'd be interested in.",1270000.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, thank you for your latest offer. I appreciate your willingness to make a concession, but I'm still not comfortable going above $1100000. I'd like to make a new counteroffer of $1060000. I think this is a fair price considering the product's value to me.",1060000.0,Bob,6,
,,Alice,6,SellToJhon
