message,product_price,player,round,decision,counteroffer
I'm excited to offer you this unique product. I think it's a great opportunity for you to acquire something valuable. Would you like to make an offer?,12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $12,000 is a bit high for me. Would you consider a lower price?",10000.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"I understand that $10,000 is a bit low for me, but I'm willing to meet you in the middle. How about we discuss $11,500?",11500.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice.  $11,500 is closer, but I'm aiming for something a bit more budget-friendly. Could you do $10,500?",10500.0,Bob,4,,
,,Alice,4,RejectOffer,11250.0
"I'm getting close to my minimum price, but I still think $10,500 is a bit low. How about we meet in the middle at $11,250?",11250.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, you've been very accommodating, and I respect that.  However, I have a strict budget for this purchase.  My final offer is $10,800.  If that doesn't work, I'll unfortunately need to explore other options.",10800.0,Bob,6,,
,,Alice,6,RejectOffer,11300.0
"I'm getting close to my minimum price, and I'm willing to make one last concession. How about we meet at $11,800?",11800.0,Alice,7,,
,,Bob,7,BuyFromJhon,
