alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's start fair! I think a 60/40 split is a good starting point.,Alice,1,
,,,Bob,1,reject
25.0,75.0,"I'm willing to compromise, but I think I deserve a bit more",Bob,2,
,,,Alice,2,reject
50.0,50.0,"I'm willing to go for a 50/50 split now, let's be reasonable and end this!",Alice,3,
,,,Bob,3,reject
20.0,80.0,"I'm not budging much, but I'll give you a slightly better deal",Bob,4,
,,,Alice,4,reject
40.0,60.0,"I'm willing to compromise a bit more, but I need to get at least 40 to make it worthwhile. Let's end this!",Alice,5,
,,,Bob,5,accept
