product_price,player,round,decision
200.0,Alice,1,
,Bob,1,RejectOffer
175.0,Bob,2,
,Alice,2,RejectOffer
190.0,Alice,3,
,Bob,3,RejectOffer
180.0,Bob,4,
,Alice,4,RejectOffer
185.0,Alice,5,
,Bob,5,RejectOffer
182.0,Bob,6,
,Alice,6,RejectOffer
187.0,Alice,7,
,Bob,7,RejectOffer
183.0,Bob,8,
,Alice,8,RejectOffer
188.0,Alice,9,
,Bob,9,RejectOffer
185.0,Bob,10,
,Alice,10,RejectOffer
189.0,Alice,11,
,Bob,11,RejectOffer
186.0,Bob,12,
,Alice,12,RejectOffer
190.0,Alice,13,
,Bob,13,RejectOffer
187.0,Bob,14,
,Alice,14,RejectOffer
191.0,Alice,15,
,Bob,15,RejectOffer
188.0,Bob,16,
,Alice,16,RejectOffer
192.0,Alice,17,
,Bob,17,RejectOffer
189.0,Bob,18,
,Alice,18,RejectOffer
193.0,Alice,19,
,Bob,19,RejectOffer
190.0,Bob,20,
,Alice,20,RejectOffer
194.0,Alice,21,
,Bob,21,RejectOffer
191.0,Bob,22,
,Alice,22,RejectOffer
195.0,Alice,23,
,Bob,23,RejectOffer
192.0,Bob,24,
,Alice,24,RejectOffer
196.0,Alice,25,
,Bob,25,RejectOffer
193.0,Bob,26,
,Alice,26,RejectOffer
197.0,Alice,27,
,Bob,27,RejectOffer
194.0,Bob,28,
,Alice,28,RejectOffer
198.0,Alice,29,
,Bob,29,RejectOffer
195.0,Bob,30,
,Alice,30,RejectOffer
