alice_gain,bob_gain,message,player,round,decision
70.0,30.0,"Let's be fair, Bob. This offer leaves us both with a good amount.",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Let's split it evenly Alice, no need to drag this out.",Bob,2,
,,,Alice,2,reject
60.0,40.0,"How about this? It's closer to even, but still gives me a slight edge since you declined my first offer, Bob.",Alice,3,
,,,Bob,3,reject
55.0,45.0,"Time is running out Alice, this seems like a fair deal to me.",Bob,4,
,,,Alice,4,reject
65.0,35.0,"Bob, we're getting close to the deadline. This is my final offer - take it or leave it.",Alice,5,
,,,Bob,5,reject
55.0,45.0,"Alice, my offer still stands. Let's be reasonable and end this here.",Bob,6,
,,,Alice,6,accept
