message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product at a special price. I'm looking for $120 for it.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer, but $120 is a bit too high for me.  Would you consider $65?",65.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"Thanks for your offer, Bob. I can do better than that. I'm willing to meet you halfway, but I need $90 for the product.",90.0,Alice,3,,
,,Bob,3,RejectOffer,
I appreciate you working with me Alice.  How about we split the difference again and settle at $75?,75.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I appreciate your persistence, Bob. I'm willing to meet you halfway again, but I need $85 for the product.",85.0,Alice,5,,
,,Bob,5,BuyFromJhon,
