message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll love it. I'm willing to sell it to you for $100.",100.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. I appreciate your enthusiasm for the product. I'm willing to pay $90 for it.",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I appreciate your willingness to negotiate, Bob! However, I was thinking more along the lines of $110. I'm confident you'll find it's worth it.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, Alice. Considering the value I place on the product, I'd like to propose a price of $95.",95.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I'm glad we're close, Bob! However, I was thinking more along the lines of $105. I'm willing to meet you halfway, but I need to make sure I'm getting a fair price for the product.",105.0,Alice,5,,
,,Bob,5,AcceptOffer,
