message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product! I think you'll really love it. I'm willing to sell it to you for $90.,90.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, but I was thinking more along the lines of $85. Would you be willing to meet me at that price?",85.0,Bob,2,,
,,Alice,2,RejectOffer,92.0
"I appreciate your offer, but I was thinking more along the lines of $92. It's a fair price considering the value you'll get from the product.",92.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your perspective, but I'm still a bit hesitant. Would you be willing to meet me at $87? I'm really interested in the product, but I need to stay within my budget.",87.0,Bob,4,,
,,Alice,4,RejectOffer,90.0
"I'm glad you're still interested in the product. I can meet you halfway between $87 and $92, so I'm willing to sell it to you for $89.50",89.5,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. Would you be willing to go down to $88? I'm really close to walking away, but I'd love to make a deal with you.",88.0,Bob,6,,
,,Alice,6,RejectOffer,90.0
"I'm getting close to my minimum price, but I'm still willing to make a deal. I can meet you at $89, but that's as low as I can go.",89.0,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your willingness to meet me at $89, but I'm still a bit above my budget. Would you be willing to throw in a small discount or some extras to make the deal more appealing?",89.0,Bob,8,,
,,Alice,8,RejectOffer,90.0
"I'm not willing to throw in any extras, but I'm willing to meet you at $89. However, I'd like to make it clear that this is my final offer. If you're not willing to meet me at this price, I'll have to sell the product to someone else.",89.0,Alice,9,,
,,Bob,9,BuyFromJhon,
