alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly, Bob. Fair is fair, right?",Alice,1,
,,,Bob,1,reject
25.0,75.0,"You can't be serious with an even split, can you? I'm worth more than you!",Bob,2,
,,,Alice,2,reject
45.0,55.0,"Okay, I'll give you a bit more.  But I'm not going to give you everything, Bob. Let's be reasonable.",Alice,3,
,,,Bob,3,reject
20.0,80.0,"You're getting desperate, aren't you? I'll give you a tiny bit, but you're still getting the short end of the stick!",Bob,4,
,,,Alice,4,reject
35.0,65.0,"I'm willing to compromise, Bob, but I won't be taken advantage of. This is my final offer.",Alice,5,
,,,Bob,5,reject
10.0,90.0,"You're not even trying to negotiate fairly. I'll take what's mine, and you can have the scraps!",Bob,6,
,,,Alice,6,reject
25.0,75.0,"Bob, I'm trying to be fair here.  I'm losing value with each round.  Let's work together, or we'll both lose everything.",Alice,7,
,,,Bob,7,reject
5.0,95.0,I'm not falling for your 'working together' act. You're just trying to get me to settle for less. I'm not having it!,Bob,8,
,,,Alice,8,reject
15.0,85.0,"Bob, we're running out of time. I'm willing to take a bigger loss than you are. This is my final offer.",Alice,9,
,,,Bob,9,reject
2.0,98.0,"You're really grasping at straws now, Alice. I'm taking what's mine, and you're getting almost nothing. Serves you right for not being willing to negotiate fairly!",Bob,10,
,,,Alice,10,reject
10.0,90.0,"Bob, this is it.  If you don't accept this, we both get nothing.  It's a terrible deal for me, but it's the only way we can both get anything at all.",Alice,11,
,,,Bob,11,accept
