message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to show you this amazing product! I think it's worth a lot to you, and I'm willing to let it go for a steal. I'm offering it to you for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,80.0
"I'm really interested in the product, but $180 is out of my budget. I'm willing to pay $120 for it. Is that something you'd be willing to consider?",120.0,Bob,2,,
,,Alice,2,RejectOffer,
"I understand that $180 is a bit steep, but I'm willing to meet you halfway. I'm offering it to you for $160. It's a great deal, and I think you'll really love the product.",160.0,Alice,3,,
,,Bob,3,RejectOffer,140.0
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. I'd like to make an even lower offer of $140. Can you consider that?",140.0,Bob,4,,
,,Alice,4,RejectOffer,
"I understand that $160 is still a bit high for you, but I'm willing to make another concession. I'm offering it to you for $155. It's a great deal, and I think you'll really love the product.",155.0,Alice,5,,
,,Bob,5,RejectOffer,150.0
"I'm getting close to my budget, but I'd like to try to get it a bit lower. I'm willing to pay $150 for the product. Is that something you'd be willing to accept?",150.0,Bob,6,,
,,Alice,6,RejectOffer,
"I'm getting close to accepting your offer, but I'd like to get a bit more for the product. I'm willing to meet you at $152. It's a great deal, and I think you'll really love the product.",152.0,Alice,7,,
,,Bob,7,RejectOffer,148.0
"I'm really close to my budget, and I'd like to try to get it as low as possible. I'm willing to pay $148 for the product. Is that something you'd be willing to accept?",148.0,Bob,8,,
,,Alice,8,RejectOffer,
"I'm still not willing to go below $150, but I'm willing to meet you halfway again. I'm offering it to you for $149. It's a great deal, and I think you'll really love the product.",149.0,Alice,9,,
,,Bob,9,RejectOffer,147.0
"I really want to make a deal, but I'm not willing to go above $147. Is there any wiggle room at all?",147.0,Bob,10,,
,,Alice,10,SellToJhon,
