alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, no need to overthink it!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"You're lowballing me, let's meet in the middle!",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'm willing to compromise, but I think I deserve a bit more",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"You're getting closer, but I think I'm still getting shortchanged!",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Let's meet in the middle again, but this time I'm willing to give you a bit more",Alice,5,
,,,Bob,5,accept
