alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, Bob. This gives us a good starting point to negotiate from.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Your starting point heavily favored yourself,  Alice. This is more in line with a fair split.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, I understand you want a fair deal. This offer is a compromise that still acknowledges the shrinking value of my potential gains each round.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"The value of your share diminishes with each round, Alice.  I'm willing to meet in the middle, but this needs to be a fair agreement.",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Bob, we're getting closer. I'm offering a slight advantage for me considering the time pressure and the declining value of the money.  Let's settle this now.",Alice,5,
,,,Bob,5,reject
4200.0,5800.0,"Time is running out, Alice. This is a reasonable offer considering the circumstances.",Bob,6,
,,,Alice,6,reject
5000.0,5000.0,"Bob, let's stop wasting time. This is a fair 50/50 split. It's our last chance to avoid leaving with nothing.",Alice,7,
,,,Bob,7,accept
