message,product_price,player,round,decision
"Hi Bob, I'm offering this product for a limited time at a steal - only $120. It's a fantastic deal!",120.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $120 is a bit too steep for me. I'm interested, but I'd be willing to pay around $60 for it.",60.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for the offer.  I appreciate your interest but $60 is too low for me.  Could you do $100?",100.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I understand that $60 is quite low. How about we meet in the middle somewhere around $75?",75.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate you trying to find a middle ground.  How about $90? This is my final offer.",90.0,Alice,5,
,,Bob,5,BuyFromJhon
