alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50 to start, Bob!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Take the low offer, Alice, or we'll have to negotiate further!",Bob,2,
,,,Alice,2,reject
4500.0,5500.0,"I'll give you a slightly better deal, Bob. Take it or leave it!",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"You're getting desperate, Alice. Better take this!",Bob,4,
,,,Alice,4,reject
4000.0,6000.0,"I'm not getting desperate yet, Bob! I'll give you a slightly better deal. Don't expect it to last!",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"You're not giving me enough, Alice. I'm starting to get impatient!",Bob,6,
,,,Alice,6,reject
3750.0,6250.0,"I'm not backing down, Bob! I'll give you a slightly better deal, but don't think I'm getting desperate yet!",Alice,7,
,,,Bob,7,reject
2500.0,7500.0,"You're not giving me enough, Alice. I'm starting to think I'll walk away with nothing if I don't get a better deal!",Bob,8,
,,,Alice,8,reject
3500.0,6500.0,"I'm not going to give in to your threats, Bob. I'll give you a slightly better deal, but don't think I'm getting desperate!",Alice,9,
,,,Bob,9,reject
2000.0,8000.0,"This is my final offer, Alice. Take it or leave it. I'm not going to make another move!",Bob,10,
,,,Alice,10,reject
3000.0,7000.0,"I'm not going to accept your ultimatum, Bob. I'll give you one last chance to make a better offer. Don't blow it!",Alice,11,
,,,Bob,11,reject
1500.0,8500.0,"This is my last and final offer, Alice. I'm not going to make another move. Take it or walk away with nothing!",Bob,12,
,,,Alice,12,reject
