message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product. I think you'll really love it. I'm willing to sell it to you for $18,000. Is this something you'd be interested in?",18000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer, but $18,000 is a bit too high for my budget.  Would you consider a price closer to $10,000?",10000.0,Bob,2,,
,,Alice,2,RejectOffer,15000.0
"Hi Bob, I understand you're looking for a better deal, but I'm not willing to go as low as $10,000. I'm willing to meet you in the middle at $14,000. Is this something you'd be interested in?",14000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I appreciate you meeting me a bit closer to my budget. How about $11,000? ",11000.0,Bob,4,,
,,Alice,4,RejectOffer,13000.0
"Hi Bob, I'm glad we're getting closer to a deal! However, I'm still a bit above your target. I'm willing to go down to $13,000. Is this a price you'd be willing to pay?",13000.0,Alice,5,,
,,Bob,5,BuyFromJhon,
