message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this unique opportunity to purchase a high-value product. I believe it's a game-changer for your business. Would you like to make an offer for the product?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer. I understand the value of the product, but my budget is limited. I would like to propose a counteroffer of $9500.",9500.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"Hi Bob, thank you for your counteroffer of $9500. I appreciate your interest in the product, but I'm afraid I need to make a bit more than that. I'm willing to meet you halfway, so I'm counteroffering at $11000. Is that something you'd be willing to consider?",11000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thank you for your counteroffer, Alice. I appreciate your flexibility. I would like to propose a counteroffer of $10500.",10500.0,Bob,4,,
,,Alice,4,RejectOffer,11500.0
"Hi Bob, I appreciate your persistence and willingness to negotiate. I'm glad we're getting closer to a deal. I'm willing to meet you at $11000, but I'm not quite ready to go to $10500. I'm counteroffering at $11500. Let me know if that's something you'd be willing to consider.",11500.0,Alice,5,,
,,Bob,5,RejectOffer,
"Thank you for your counteroffer, Alice. I'm willing to consider $11000 as a final offer.",11000.0,Bob,6,,
,,Alice,6,RejectOffer,12000.0
"Hi Bob, I appreciate your willingness to meet me at $11000. However, I still believe the product is worth more than that. I'm willing to make one final concession, but I need to get closer to my target. I'm counteroffering at $12000. This is my last offer, so please let me know if it's acceptable to you.",12000.0,Alice,7,,
,,Bob,7,BuyFromJhon,
