message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product. I think you'll really love it. I'm willing to sell it to you for $9,000. What do you think?",9000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $9,000 is a bit too high for me. Would you consider $7,000?",7000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand that $9,000 is a bit steep for you, but $7,000 is a bit too low for me. I'm willing to meet you in the middle at $8,500. What do you think?",8500.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you meeting me a bit, Alice.  How about $7,500?",7500.0,Bob,4,
,,Alice,4,RejectOffer
"I'm getting close to your price, Bob. I can do $8,000, but that's as low as I'm willing to go. It's the lowest I can sell it for and still make a profit. What do you think?",8000.0,Alice,5,
,,Bob,5,AcceptOffer
