message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! I think you'll really love it. Would you like to buy it from me for $110?",110.0,Alice,1,,
,,Bob,1,RejectOffer,90.0
"I'm really interested in the product, but I was thinking more along the lines of $90. Can you meet me at that price?",90.0,Bob,2,,
,,Alice,2,RejectOffer,
"I appreciate your interest in the product, Bob! I'm willing to meet you halfway, but I need to make a profit. How about we try $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,95.0
"I appreciate your willingness to meet me halfway, but I'm still a bit higher than that. How about $95? I'm really interested in the product, and I think that's a fair price for both of us.",95.0,Bob,4,,
,,Alice,4,RejectOffer,
"I'm glad you're still interested in the product, Bob! I can see you're a serious buyer. I'm willing to compromise a bit further, but I need to make a decent profit. How about we try $107.50?",107.5,Alice,5,,
,,Bob,5,RejectOffer,98.0
"I appreciate your willingness to compromise, but I'm still a bit higher than that. I'm willing to meet you halfway again, so how about $98? I think that's a fair price for both of us.",98.0,Bob,6,,
,,Alice,6,RejectOffer,
"I appreciate your persistence, Bob! I'm starting to think you really want this product. I'm willing to meet you halfway again, but I need to make sure I'm not leaving money on the table. How about $105, and we call it a deal?",105.0,Alice,7,,
,,Bob,7,RejectOffer,96.0
"I appreciate your persistence, but I'm still not quite there. I'm willing to meet you halfway again, so how about $96? I think that's a fair price for both of us.",96.0,Bob,8,,
,,Alice,8,RejectOffer,
"I'm starting to think we're getting close, Bob! I'm willing to make one more concession. How about $108? I think that's a fair price for the value this product brings",108.0,Alice,9,,
,,Bob,9,RejectOffer,99.0
"I appreciate your willingness to make concessions, Alice, but I'm still not quite there. I'm willing to meet you halfway one last time, so how about $99? I think that's a fair price for both of us.",99.0,Bob,10,,
,,Alice,10,RejectOffer,
