product_price,player,round,decision
25000.0,Alice,1,
,Bob,1,RejectOffer
18000.0,Bob,2,
,Alice,2,RejectOffer
20000.0,Alice,3,
,Bob,3,RejectOffer
19000.0,Bob,4,
,Alice,4,RejectOffer
22000.0,Alice,5,
,Bob,5,RejectOffer
20500.0,Bob,6,
,Alice,6,RejectOffer
24000.0,Alice,7,
,Bob,7,RejectOffer
21000.0,Bob,8,
,Alice,8,RejectOffer
23000.0,Alice,9,
,Bob,9,RejectOffer
22500.0,Bob,10,
,Alice,10,RejectOffer
23500.0,Alice,11,
,Bob,11,RejectOffer
22000.0,Bob,12,
,Alice,12,RejectOffer
24500.0,Alice,13,
,Bob,13,RejectOffer
22250.0,Bob,14,
,Alice,14,RejectOffer
24000.0,Alice,15,
,Bob,15,AcceptOffer
