message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this incredible product, and I think you'll love it. I'm willing to start the negotiation at $1,500,000. This is a one-time offer, and I'm confident you won't find a deal like this anywhere else. What do you think?",1500000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Alice, that's a nice product, but your asking price is quite high.  I'd be willing to pay $800,000 for it.",800000.0,Bob,2,,
,,Alice,2,RejectOffer,1200000.0
"I understand you're looking for a better deal, but I'm not willing to go as low as $800,000. I'm willing to meet you in the middle at $1,200,000. This is a fair price considering the product's value to you. What do you think?",1200000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you meeting me a bit, but that price is still too high for me. How about $950,000?",950000.0,Bob,4,,
,,Alice,4,RejectOffer,1100000.0
"I can see you're serious about getting a good deal, and I appreciate your persistence. I'm willing to come down a bit further to $1,100,000. This is the lowest I'm willing to go, and I think it's still a fair price for a product of this value. What do you think?",1100000.0,Alice,5,,
,,Bob,5,BuyFromJhon,
