message,product_price,player,round,decision
"Hello Bob! I'm excited to offer you this amazing product for a special price. I'm willing to sell it to you for $90. It's a great deal, and I think you'll really love it!",90.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $70. Would you be willing to meet me in the middle?",70.0,Bob,2,
,,Alice,2,RejectOffer
"I understand where you're coming from, Bob, but I'm not quite ready to meet you at $70. I'm willing to compromise and offer you the product for $82. It's still a great deal, and I think you'll find it's worth the extra $12.",82.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to compromise, Alice, but I'm still a bit above my budget. Would you be willing to meet me at $75? I think that's a fair price for both of us.",75.0,Bob,4,
,,Alice,4,RejectOffer
"I understand that $75 is still a bit above your budget, Bob. However, I'm not willing to go any lower than $79. It's the lowest I can go and still make a profit. I think it's a fair compromise, considering the value of the product.",79.0,Alice,5,
,,Bob,5,BuyFromJhon
