alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's start with a reasonable offer, Bob. This gives you a good chunk while ensuring I get a larger share.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"This is a fair split, Alice.  Let's not let the money shrink any further.",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Bob, time is money, and it's losing value fast. This is a better offer than your last, and it benefits us both to settle now.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Alice, we're both losing money with each round.  Let's split it more evenly this time.  It's the best for both of us.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Bob, this is getting ridiculous.  My offer is more than fair, and the money is losing value with every passing second.  Let's be reasonable and end this.",Alice,5,
,,,Bob,5,accept
