alice_gain,bob_gain,player,round,decision
600000.0,400000.0,Alice,1,
,,Bob,1,reject
250000.0,750000.0,Bob,2,
,,Alice,2,reject
540000.0,460000.0,Alice,3,
,,Bob,3,reject
300000.0,700000.0,Bob,4,
,,Alice,4,reject
497400.0,502600.0,Alice,5,
,,Bob,5,reject
100000.0,900000.0,Bob,6,
,,Alice,6,reject
447716.0,552284.0,Alice,7,
,,Bob,7,reject
50000.0,950000.0,Bob,8,
,,Alice,8,reject
404659.0,595341.0,Alice,9,
,,Bob,9,reject
10000.0,990000.0,Bob,10,
,,Alice,10,reject
364229.0,635771.0,Alice,11,
,,Bob,11,reject
1000.0,999000.0,Bob,12,
,,Alice,12,accept
