message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a unique opportunity to acquire a valuable product. I'm looking for a serious buyer, and I think you might be the right person for the job. I'm willing to offer you the product for $1400000. I believe this is a fair price considering its value to you is $1200000.",1400000.0,Alice,1,,
,,Bob,1,RejectOffer,1200000.0
"I appreciate your time and consideration, Alice. I'm interested in the product, but I was thinking more along the lines of $1100000. Would you be willing to meet me at this price?",1100000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Thank you for your counteroffer, Bob. I appreciate your interest in the product. However, I was thinking more along the lines of $1300000. I believe this price is more in line with the product's value to you, and it's a reasonable compromise between our initial offers.",1300000.0,Alice,3,,
,,Bob,3,RejectOffer,1150000.0
"I appreciate your flexibility, Alice. I'm still interested in the product, but I'm trying to be mindful of my budget. Would you be willing to meet me at $1150000?",1150000.0,Bob,4,,
,,Alice,4,RejectOffer,
"I understand you're trying to stay within your budget, Bob. However, I still believe the product's value to you is higher than your latest offer. I'm willing to meet you halfway, but I need to get closer to my minimum price. I'm thinking of $1250000. This is a fair compromise, and I'm confident you'll find it reasonable.",1250000.0,Alice,5,,
,,Bob,5,RejectOffer,1180000.0
"I appreciate your willingness to meet me halfway, Alice. I'm still trying to be mindful of my budget. Would you be willing to meet me at $1180000?",1180000.0,Bob,6,,
,,Alice,6,RejectOffer,
"I'm starting to think we're getting close, Bob. However, I still need to get closer to my minimum price. I'm willing to make one more concession, but I need to get to $1300000. I'm thinking of $1220000. This is my final compromise, and I hope you'll find it reasonable.",1220000.0,Alice,7,,
,,Bob,7,RejectOffer,1200000.0
"I appreciate your flexibility, Alice. I'm really interested in the product, and I'm willing to meet you at $1200000. This is my final offer, and I hope you'll accept it.",1200000.0,Bob,8,,
,,Alice,8,RejectOffer,
"I appreciate your persistence, Bob, but I'm not willing to go any lower than my previous offer. I'm going to have to stand firm at $1300000. If you're not willing to meet me at this price, I'm afraid I'll have to consider other options.",1300000.0,Alice,9,,
,,Bob,9,BuyFromJhon,
