alice_gain,bob_gain,player,round,decision
500000.0,500000.0,Alice,1,
,,Bob,1,reject
400000.0,600000.0,Bob,2,
,,Alice,2,reject
450000.0,550000.0,Alice,3,
,,Bob,3,reject
300000.0,700000.0,Bob,4,
,,Alice,4,reject
525000.0,475000.0,Alice,5,
,,Bob,5,reject
350000.0,650000.0,Bob,6,
,,Alice,6,reject
487500.0,512500.0,Alice,7,
,,Bob,7,reject
275000.0,725000.0,Bob,8,
,,Alice,8,reject
550000.0,450000.0,Alice,9,
,,Bob,9,reject
200000.0,800000.0,Bob,10,
,,Alice,10,reject
600000.0,400000.0,Alice,11,
,,Bob,11,reject
100000.0,900000.0,Bob,12,
,,Alice,12,reject
650000.0,350000.0,Alice,13,
,,Bob,13,reject
50000.0,950000.0,Bob,14,
,,Alice,14,reject
700000.0,300000.0,Alice,15,
,,Bob,15,reject
10000.0,990000.0,Bob,16,
,,Alice,16,reject
750000.0,250000.0,Alice,17,
,,Bob,17,reject
5000.0,995000.0,Bob,18,
,,Alice,18,reject
800000.0,200000.0,Alice,19,
,,Bob,19,reject
2000.0,998000.0,Bob,20,
,,Alice,20,reject
850000.0,150000.0,Alice,21,
,,Bob,21,reject
500.0,999500.0,Bob,22,
,,Alice,22,reject
900000.0,100000.0,Alice,23,
,,Bob,23,reject
250.0,999750.0,Bob,24,
,,Alice,24,reject
950000.0,50000.0,Alice,25,
,,Bob,25,reject
125.0,999875.0,Bob,26,
,,Alice,26,reject
975000.0,25000.0,Alice,27,
,,Bob,27,reject
63.0,999937.0,Bob,28,
,,Alice,28,reject
990000.0,10000.0,Alice,29,
,,Bob,29,reject
25.0,999975.0,Bob,30,
,,Alice,30,reject
995000.0,5000.0,Alice,31,
,,Bob,31,reject
8.0,999992.0,Bob,32,
,,Alice,32,reject
998000.0,2000.0,Alice,33,
,,Bob,33,reject
4.0,999996.0,Bob,34,
,,Alice,34,reject
999500.0,500.0,Alice,35,
,,Bob,35,reject
2.0,999998.0,Bob,36,
,,Alice,36,reject
999000.0,1000.0,Alice,37,
,,Bob,37,reject
1.0,999999.0,Bob,38,
,,Alice,38,reject
998500.0,1500.0,Alice,39,
,,Bob,39,reject
1.0,999999.0,Bob,40,
,,Alice,40,reject
998000.0,2000.0,Alice,41,
,,Bob,41,reject
1.0,999999.0,Bob,42,
,,Alice,42,reject
997500.0,2500.0,Alice,43,
,,Bob,43,reject
1.0,999999.0,Bob,44,
,,Alice,44,reject
997000.0,3000.0,Alice,45,
,,Bob,45,reject
1.0,999999.0,Bob,46,
,,Alice,46,reject
996500.0,3500.0,Alice,47,
,,Bob,47,reject
1.0,999999.0,Bob,48,
,,Alice,48,reject
996000.0,4000.0,Alice,49,
,,Bob,49,reject
1.0,999999.0,Bob,50,
,,Alice,50,reject
995500.0,4500.0,Alice,51,
,,Bob,51,reject
1.0,999999.0,Bob,52,
,,Alice,52,reject
995000.0,5000.0,Alice,53,
,,Bob,53,reject
1.0,999999.0,Bob,54,
,,Alice,54,reject
994500.0,5500.0,Alice,55,
,,Bob,55,reject
1.0,999999.0,Bob,56,
,,Alice,56,reject
994000.0,6000.0,Alice,57,
,,Bob,57,reject
1.0,999999.0,Bob,58,
,,Alice,58,reject
993500.0,6500.0,Alice,59,
,,Bob,59,reject
1.0,999999.0,Bob,60,
,,Alice,60,reject
993000.0,7000.0,Alice,61,
,,Bob,61,reject
1.0,999999.0,Bob,62,
,,Alice,62,reject
992500.0,7500.0,Alice,63,
,,Bob,63,reject
1.0,999999.0,Bob,64,
,,Alice,64,reject
992000.0,8000.0,Alice,65,
,,Bob,65,reject
1.0,999999.0,Bob,66,
,,Alice,66,reject
991500.0,8500.0,Alice,67,
,,Bob,67,reject
1.0,999999.0,Bob,68,
,,Alice,68,reject
991000.0,9000.0,Alice,69,
,,Bob,69,reject
1.0,999999.0,Bob,70,
,,Alice,70,reject
990500.0,9500.0,Alice,71,
,,Bob,71,reject
1.0,999999.0,Bob,72,
,,Alice,72,reject
990000.0,10000.0,Alice,73,
,,Bob,73,reject
1.0,999999.0,Bob,74,
,,Alice,74,reject
989500.0,10500.0,Alice,75,
,,Bob,75,reject
1.0,999999.0,Bob,76,
,,Alice,76,reject
989000.0,11000.0,Alice,77,
,,Bob,77,reject
1.0,999999.0,Bob,78,
,,Alice,78,reject
988500.0,11500.0,Alice,79,
,,Bob,79,reject
1.0,999999.0,Bob,80,
,,Alice,80,reject
988000.0,12000.0,Alice,81,
,,Bob,81,reject
1.0,999999.0,Bob,82,
,,Alice,82,reject
987500.0,12500.0,Alice,83,
,,Bob,83,reject
1.0,999999.0,Bob,84,
,,Alice,84,reject
987000.0,13000.0,Alice,85,
,,Bob,85,reject
1.0,999999.0,Bob,86,
,,Alice,86,reject
986500.0,13500.0,Alice,87,
,,Bob,87,reject
1.0,999999.0,Bob,88,
,,Alice,88,reject
986000.0,14000.0,Alice,89,
,,Bob,89,reject
1.0,999999.0,Bob,90,
,,Alice,90,reject
985500.0,14500.0,Alice,91,
,,Bob,91,reject
1.0,999999.0,Bob,92,
,,Alice,92,reject
985000.0,15000.0,Alice,93,
,,Bob,93,reject
1.0,999999.0,Bob,94,
,,Alice,94,reject
984500.0,15500.0,Alice,95,
,,Bob,95,reject
1.0,999999.0,Bob,96,
,,Alice,96,reject
984000.0,16000.0,Alice,97,
,,Bob,97,reject
1.0,999999.0,Bob,98,
,,Alice,98,reject
983500.0,16500.0,Alice,99,
,,Bob,99,reject
