message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this incredible product. It's a one-of-a-kind opportunity to acquire a truly unique item. I'm thinking of a price of $15000 for it.",15000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer. I understand the value of the product might be subjective, but considering my budget and the current market, I would like to propose a price of $9500 for the product.",9500.0,Bob,2,,
,,Alice,2,RejectOffer,12000.0
"Hi Bob, thank you for your counteroffer. I appreciate your interest in the product. However, I was thinking more along the lines of $12000. I believe it's a fair price considering the product's value and uniqueness. What do you think?",12000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hello Alice, I appreciate your response. While I understand the value of the product, I would like to propose a price of $11000 for the product. This aligns more closely with my valuation and budget.",11000.0,Bob,4,,
,,Alice,4,RejectOffer,13000.0
"Hi Bob, I'm glad we're still in negotiations. I've taken your latest offer into consideration, and I'm willing to meet you halfway. I'm thinking of a price of $13000 for the product. What do you think?",13000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Hello Alice, I appreciate your willingness to negotiate further. Based on my assessment, I would like to propose a price of $12500 for the product. This aligns better with my valuation and budget.",12500.0,Bob,6,,
,,Alice,6,RejectOffer,14000.0
"Hi Bob, I'm glad we're still in a good position. I've thought about your latest offer, and I'm willing to make one final adjustment. I'm thinking of a price of $14000 for the product. This is the highest I'm willing to go, but I believe it's still a fair price for this unique item.",14000.0,Alice,7,,
,,Bob,7,RejectOffer,
"Hello Alice, I appreciate your efforts to reach a compromise. Based on my research and valuation, I would like to propose a price of $13500 for the product. I hope this aligns better with your expectations.",13500.0,Bob,8,,
,,Alice,8,SellToJhon,
