alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's split fairly,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I think a 55/45 split is fairer, as we both get a decent share.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,Meet me in the middle,Alice,3,
,,,Bob,3,reject
4750.0,5250.0,"I'm willing to come down a bit, but I still think a 52.5/47.5 split is more fair. Let's get this done.",Bob,4,
,,,Alice,4,reject
5700.0,4300.0,"Getting closer, compromise now",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Let's just split it evenly.  It's getting late, and the inflation is making this game less fun for me!",Bob,6,
,,,Alice,6,accept
