alice_gain,bob_gain,message,player,round,decision
55.0,45.0,Let's be fair!,Alice,1,
,,,Bob,1,reject
50.0,50.0,"I understand you want a larger share, but a 50/50 split is the fairest option. Let's close the deal and avoid further losses from inflation.",Bob,2,
,,,Alice,2,reject
52.0,48.0,Meet me in the middle of our previous offers.,Alice,3,
,,,Bob,3,reject
51.0,49.0,"Time is running out, and we're both losing out due to inflation. I'm willing to meet closer to your offer, but 50/50 is the fairest solution.",Bob,4,
,,,Alice,4,reject
53.0,47.0,"I'll take a bit more, considering the inflation loss I'm taking.",Alice,5,
,,,Bob,5,reject
51.0,49.0,"Alice, we're running out of time. I'm sticking to my previous offer - it's a fair compromise considering the inflation. Let's settle this now before we both lose out.",Bob,6,
,,,Alice,6,accept
