alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split it fairly, a 60-40 split is reasonable",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"I'll take the majority, but I'll give you a small consolation prize",Bob,2,
,,,Alice,2,reject
4500.0,5500.0,"I'll give you a slightly larger share, but I still want a decent chunk for myself",Alice,3,
,,,Bob,3,reject
2000.0,8000.0,"I'm willing to compromise, but I still want the majority",Bob,4,
,,,Alice,4,reject
3500.0,6500.0,"I'll give you a slightly larger share, but I still want a decent chunk for myself, considering the inflation",Alice,5,
,,,Bob,5,accept
