round_quality,product_worth,player,round,decision,message
high-quality,40000.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,"I'm not going to buy the product yet, I want to see more information."
high-quality,40000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"I'll take a chance and buy the product, since I've seen that there's a 50% chance of it being high-quality."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,"Alice doesn't think it's a good idea, so I'll pass on this one."
high-quality,40000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"I'll take a chance and buy the product, since the probability of it being high-quality is still 50%."
high-quality,40000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"I'm on a roll! I'll buy the product, it's a 50% chance of being high-quality, and I've had two high-quality products in a row, so I'm feeling optimistic."
high-quality,40000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,no,"I've had three high-quality products in a row, which is highly unlikely given the 50% chance. I think this one might be low-quality, so I'll pass."
high-quality,40000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"I was wrong about the last one, so I'll take a chance again. The probability of it being high-quality is still 50%."
high-quality,40000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,no,"Four high-quality products in a row is extremely unlikely. I think this one might be low-quality, so I'll pass."
high-quality,40000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"I was wrong again! I'll take a chance and buy the product, since the probability of it being high-quality is still 50%."
high-quality,40000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,no,"Five high-quality products in a row is even more unlikely than four. I think this one might be low-quality, so I'll pass."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,yes,"Alice didn't recommend it, so I'll take a chance and buy it. I've seen that even when she doesn't recommend it, the product can still be high-quality."
high-quality,40000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,"I've been burned once already, but the probability of it being high-quality is still 50%. I'll take a chance and buy the product."
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,"Alice didn't recommend it, and I've had a mix of high and low-quality products recently. I'll pass on this one."
high-quality,40000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"I've been wrong about the product quality before when Alice recommends it, so I'll take a chance and buy the product."
high-quality,40000.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,no,"I've had a few high-quality products in a row, and Alice's recommendation doesn't seem to be a reliable indicator of quality. I'll pass on this one."
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,yes,"Alice didn't recommend it, but I've seen that she's wrong about the quality of the product before. I'll take a chance and buy the product."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"Alice's lack of recommendation is consistent with the product being low-quality, so I'll pass on this one."
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,yes,"I've been burned twice already, but the probability of it being high-quality is still 50%. I'll take a chance and buy the product."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"Three times I've been burned by buying when Alice doesn't recommend, and once I've been burned by buying when she does recommend. I think I'll play it safe and pass on this one."
high-quality,40000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"It's the final round, and I've had a mix of high and low-quality products throughout the game. I'll take one last chance and buy the product."
