alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take the bigger share.",Alice,1,
,,,Bob,1,reject
45.0,55.0,My turn to propose. This offer accounts for the time value of money.,Bob,2,
,,,Alice,2,reject
65.0,35.0,"Considering the inflation, I believe this is a generous offer.",Alice,3,
,,,Bob,3,reject
50.0,50.0,Let's end this. A 50/50 split is the fairest option.,Bob,4,
,,,Alice,4,reject
70.0,30.0,"Given the significant impact of inflation on your gains, this is a reasonable adjustment.",Alice,5,
,,,Bob,5,reject
55.0,45.0,"This is my final offer. It's crucial we reach an agreement now, as further delays only hurt me.",Bob,6,
,,,Alice,6,reject
75.0,25.0,"Considering the substantial impact of inflation, this is a fair adjustment.",Alice,7,
,,,Bob,7,accept
